id,tier,route,method,path,dependency,mode,realism,faultedCallIndex,seed,userId,ip,status,bodyClass,errorCode,errorMessage,durationMs,upstreamCalls,faultedCalls,faultedDependencyReached,leak,baselineStatus,expected,verdict,recoverability,preludeStatuses
matrix:account_bootstrap_google:auth:gateway_502_html,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,gateway_502_html,high,,fi-v1:matrix:account_bootstrap_google:auth:gateway_502_html,4b8aee14-92eb-409a-a9b6-37ed6404cca6,10.74.213.88,401,generic_error,,The identity token could not be verified.,0.4,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_google:auth:network_error,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,network_error,high,,fi-v1:matrix:account_bootstrap_google:auth:network_error,b5a383d9-dae3-42db-b971-d3984d6a1460,10.16.208.93,401,generic_error,,The identity token could not be verified.,0.5,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_google:auth:malformed_json,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,malformed_json,medium,,fi-v1:matrix:account_bootstrap_google:auth:malformed_json,12fb2ff5-34ab-4440-acb3-582fdb6b8471,10.229.216.255,401,generic_error,,The identity token could not be verified.,0.4,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_google:auth:wrong_shape,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,wrong_shape,low,,fi-v1:matrix:account_bootstrap_google:auth:wrong_shape,c3ed4b5a-57de-4256-9122-8c0d4f63e47d,10.13.34.250,401,generic_error,,The identity token could not be verified.,0.5,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_google:auth:empty_body,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,empty_body,medium,,fi-v1:matrix:account_bootstrap_google:auth:empty_body,b7edc68b-a821-4d3b-aafc-46ba4b81cfa1,10.9.3.6,401,generic_error,,The identity token could not be verified.,0.4,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_google:auth:slow_1500ms,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,slow_1500ms,high,,fi-v1:matrix:account_bootstrap_google:auth:slow_1500ms,a99a5901-7dbf-4699-b35f-cf64e639cd19,10.117.192.102,200,success_json,,,1501.7,5,1,true,false,200,slow auth must still yield the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:auth:hang,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,auth,hang,high,,fi-v1:matrix:account_bootstrap_google:auth:hang,56147c41-d1bf-4bdc-b571-6b4facbbe8eb,10.177.39.219,,no_response,,,25000.9,3,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token); must answer within 25000ms [503],hang_unbounded,unknown,
matrix:account_bootstrap_google:rest:error_500,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,error_500,high,,fi-v1:matrix:account_bootstrap_google:rest:error_500,052fe4c6-12fa-4329-9bd4-c89d176c4b69,10.136.70.88,503,generic_error,,Your account is temporarily unavailable. Please try again.,0.9,5,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_google:rest:down_503,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,down_503,high,,fi-v1:matrix:account_bootstrap_google:rest:down_503,d80bd666-3ed9-4004-b356-86c08ff08e02,10.142.227.179,503,generic_error,,Your account is temporarily unavailable. Please try again.,7004.8,8,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_google:rest:gateway_502_html,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,gateway_502_html,high,,fi-v1:matrix:account_bootstrap_google:rest:gateway_502_html,ebdf914e-15ba-42cf-89aa-f89688859049,10.194.209.25,503,generic_error,,Your account is temporarily unavailable. Please try again.,0.8,5,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_google:rest:network_error,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,network_error,high,,fi-v1:matrix:account_bootstrap_google:rest:network_error,c04438f8-027b-4d82-ad95-5d0cf85a1e37,10.119.81.54,503,generic_error,,Your account is temporarily unavailable. Please try again.,7009.1,8,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_google:rest:malformed_json,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,malformed_json,medium,,fi-v1:matrix:account_bootstrap_google:rest:malformed_json,ba0f8952-de62-497c-8278-19ee639315db,10.55.135.78,503,generic_error,,Your account is temporarily unavailable. Please try again.,0.8,5,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_google:rest:wrong_shape,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,wrong_shape,low,,fi-v1:matrix:account_bootstrap_google:rest:wrong_shape,13aeee44-cfc7-4a30-8b7c-f6e2dc6f3f4b,10.30.119.122,200,success_json,,,0.8,6,2,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",degraded_ok,success,
matrix:account_bootstrap_google:rest:empty_body,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,empty_body,medium,,fi-v1:matrix:account_bootstrap_google:rest:empty_body,e8704d8d-57e2-4cf4-8f3e-9aa34e71a39c,10.121.213.132,503,generic_error,,Your account is temporarily unavailable. Please try again.,402.3,6,2,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",pass,retryable,
matrix:account_bootstrap_google:rest:hang,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,rest,hang,high,,fi-v1:matrix:account_bootstrap_google:rest:hang,381fe52b-d67f-4d5a-8b95-ae0f55375a9b,10.138.69.52,,no_response,,,25000.7,5,1,true,false,200,DB failure → generic 503; must answer within 25000ms [503],hang_unbounded,unknown,
matrix:account_bootstrap_google:redis:error_500,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,error_500,high,,fi-v1:matrix:account_bootstrap_google:redis:error_500,4eacb9a9-18d0-47c2-b93e-01aa0a723701,10.35.84.133,200,success_json,,,0.9,5,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:redis:unauthorized_401,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,unauthorized_401,high,,fi-v1:matrix:account_bootstrap_google:redis:unauthorized_401,86fa7d9d-c76c-482f-9532-44a908eb8f87,10.99.155.52,200,success_json,,,0.6,5,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:redis:network_error,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,network_error,high,,fi-v1:matrix:account_bootstrap_google:redis:network_error,3fd37236-a111-412c-a56d-49df8877a149,10.108.252.15,200,success_json,,,0.6,5,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:redis:malformed_json,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,malformed_json,medium,,fi-v1:matrix:account_bootstrap_google:redis:malformed_json,3c89dc45-3281-41f3-a2d9-3b503e141ec0,10.201.244.52,200,success_json,,,0.7,5,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:redis:wrong_shape,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,wrong_shape,medium,,fi-v1:matrix:account_bootstrap_google:redis:wrong_shape,25bee32a-3ab5-40e8-bd40-44d863befd3e,10.196.44.173,200,success_json,,,0.6,5,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:redis:slow_300ms,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,slow_300ms,high,,fi-v1:matrix:account_bootstrap_google:redis:slow_300ms,8a5e00b1-535d-43be-a179-56c24c720c91,10.23.220.118,200,success_json,,,905.5,5,3,true,false,200,slow redis must still yield the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_google:redis:hang,matrix,account_bootstrap_google,POST,/v1/account/bootstrap,redis,hang,high,,fi-v1:matrix:account_bootstrap_google:redis:hang,1caa39b4-99e1-4682-9020-e2948b76993e,10.133.178.18,200,success_json,,,3605.6,5,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:auth:down_503,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,down_503,high,,fi-v1:matrix:account_bootstrap_apple:auth:down_503,9e2ec135-0fa0-4666-9212-46a2c7f437ed,10.133.240.185,401,generic_error,,The identity token could not be verified.,0.5,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:error_500,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,error_500,high,,fi-v1:matrix:account_bootstrap_apple:auth:error_500,83f3ea02-76b4-43fe-bc16-1046d3368c08,10.124.252.215,401,generic_error,,The identity token could not be verified.,0.4,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:gateway_502_html,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,gateway_502_html,high,,fi-v1:matrix:account_bootstrap_apple:auth:gateway_502_html,61c2c2d5-85eb-46f0-889b-93dcbd6158ea,10.58.104.25,401,generic_error,,The identity token could not be verified.,0.4,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:network_error,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,network_error,high,,fi-v1:matrix:account_bootstrap_apple:auth:network_error,01059fe6-956b-4ebc-ae3a-bca1c9d92cd4,10.153.110.157,401,generic_error,,The identity token could not be verified.,0.3,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:malformed_json,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,malformed_json,medium,,fi-v1:matrix:account_bootstrap_apple:auth:malformed_json,45d48c0e-317d-4108-93a1-a142a5cad006,10.1.225.176,401,generic_error,,The identity token could not be verified.,0.4,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:wrong_shape,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,wrong_shape,low,,fi-v1:matrix:account_bootstrap_apple:auth:wrong_shape,16c0b2e0-1701-4a9d-9836-7b2a0e9e0cfc,10.134.1.216,401,generic_error,,The identity token could not be verified.,0.3,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:empty_body,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,empty_body,medium,,fi-v1:matrix:account_bootstrap_apple:auth:empty_body,bc17615d-a372-4252-8109-e794e0f85f3a,10.11.184.170,401,generic_error,,The identity token could not be verified.,0.3,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:account_bootstrap_apple:auth:slow_1500ms,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,slow_1500ms,high,,fi-v1:matrix:account_bootstrap_apple:auth:slow_1500ms,5082d3f7-75e1-4317-917e-99c8ad58d467,10.24.200.90,200,success_json,,,1503.8,7,1,true,false,200,slow auth must still yield the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:auth:hang,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,auth,hang,high,,fi-v1:matrix:account_bootstrap_apple:auth:hang,22fb620b-b065-4892-a0b6-5e44d9b6fb46,10.10.97.243,,no_response,,,25001.2,3,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token); must answer within 25000ms [503],hang_unbounded,unknown,
matrix:account_bootstrap_apple:rest:error_500,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,error_500,high,,fi-v1:matrix:account_bootstrap_apple:rest:error_500,2dda99b4-a7a9-41f9-a3a2-931cd5a05f0a,10.71.113.26,503,generic_error,,Your account is temporarily unavailable. Please try again.,0.7,5,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_apple:rest:down_503,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,down_503,high,,fi-v1:matrix:account_bootstrap_apple:rest:down_503,b55a8a71-5a65-4d96-a995-52c582f5cde1,10.84.189.182,503,generic_error,,Your account is temporarily unavailable. Please try again.,7006.2,8,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_apple:rest:gateway_502_html,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,gateway_502_html,high,,fi-v1:matrix:account_bootstrap_apple:rest:gateway_502_html,c2cc0eff-b643-47e4-89bf-5bc5d8df6324,10.188.149.20,503,generic_error,,Your account is temporarily unavailable. Please try again.,0.8,5,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_apple:rest:network_error,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,network_error,high,,fi-v1:matrix:account_bootstrap_apple:rest:network_error,3ab5cd35-fb39-481f-b414-6c2233475544,10.30.64.125,503,generic_error,,Your account is temporarily unavailable. Please try again.,7004.7,8,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_apple:rest:malformed_json,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,malformed_json,medium,,fi-v1:matrix:account_bootstrap_apple:rest:malformed_json,a1bcae9b-19be-45d0-bbf1-d2d813dca431,10.197.131.205,503,generic_error,,Your account is temporarily unavailable. Please try again.,0.8,5,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:account_bootstrap_apple:rest:wrong_shape,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,wrong_shape,low,,fi-v1:matrix:account_bootstrap_apple:rest:wrong_shape,452b2873-b53b-493c-9d27-4ca75aa4fed7,10.92.76.237,200,success_json,,,2.8,8,3,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",degraded_ok,success,
matrix:account_bootstrap_apple:rest:empty_body,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,empty_body,medium,,fi-v1:matrix:account_bootstrap_apple:rest:empty_body,13b671f9-bd70-4c96-aea0-ef9b367da04a,10.136.179.220,503,generic_error,,Your account is temporarily unavailable. Please try again.,402.2,6,2,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",pass,retryable,
matrix:account_bootstrap_apple:rest:hang,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,rest,hang,high,,fi-v1:matrix:account_bootstrap_apple:rest:hang,a4e58ed4-7975-4865-b715-aaf8fe579f58,10.52.108.196,,no_response,,,25001.2,5,1,true,false,200,DB failure → generic 503; must answer within 25000ms [503],hang_unbounded,unknown,
matrix:account_bootstrap_apple:redis:error_500,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,error_500,high,,fi-v1:matrix:account_bootstrap_apple:redis:error_500,235b0c63-118a-4b4b-aafb-4937cc869143,10.223.241.141,200,success_json,,,2.1,7,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:redis:unauthorized_401,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,unauthorized_401,high,,fi-v1:matrix:account_bootstrap_apple:redis:unauthorized_401,8c9bc6a7-31af-40c1-836f-cc14621edccc,10.108.79.177,200,success_json,,,1.7,7,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:redis:network_error,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,network_error,high,,fi-v1:matrix:account_bootstrap_apple:redis:network_error,42574d0d-2f38-4d1f-85db-314a985ba731,10.127.223.27,200,success_json,,,1.7,7,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:redis:malformed_json,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,malformed_json,medium,,fi-v1:matrix:account_bootstrap_apple:redis:malformed_json,6ac2c78c-bfae-45d2-96a1-634053e719fc,10.24.70.105,200,success_json,,,2,7,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:redis:wrong_shape,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,wrong_shape,medium,,fi-v1:matrix:account_bootstrap_apple:redis:wrong_shape,08dfe040-2db8-40e3-8b38-3c1839500437,10.236.79.66,200,success_json,,,1.8,7,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:redis:slow_300ms,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,slow_300ms,high,,fi-v1:matrix:account_bootstrap_apple:redis:slow_300ms,19961b88-dfac-4fd1-b152-2ab658233bb9,10.134.152.49,200,success_json,,,906.9,7,3,true,false,200,slow redis must still yield the healthy baseline,degraded_ok,success,
matrix:account_bootstrap_apple:redis:hang,matrix,account_bootstrap_apple,POST,/v1/account/bootstrap,redis,hang,high,,fi-v1:matrix:account_bootstrap_apple:redis:hang,46a00002-0b3f-497b-a58b-94cfec27b662,10.178.155.124,200,success_json,,,3611.5,7,3,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
